round,avg,prox,sim
165,0.9090285714285715,0.9078857142857143,0.9390857142857142
166,0.9083428571428572,0.9075428571428571,0.9378285714285713
167,0.9085714285714286,0.9078857142857143,0.9386285714285716
168,0.9083428571428572,0.908,0.9374857142857144
169,0.9091428571428573,0.908457142857143,0.9382857142857144
170,0.9094857142857145,0.9081142857142859,0.9386285714285714
171,0.9096000000000001,0.9081142857142858,0.9369142857142858
172,0.9094857142857143,0.9087999999999999,0.9370285714285714
173,0.9097142857142857,0.9090285714285714,0.9381714285714285
174,0.9093714285714286,0.9093714285714286,0.9378285714285713
175,0.9104000000000001,0.9093714285714286,0.9381714285714285
176,0.9098285714285714,0.9097142857142857,0.9386285714285714
177,0.9102857142857143,0.9099428571428572,0.9382857142857142
178,0.9099428571428572,0.9101714285714285,0.937142857142857
179,0.9107428571428571,0.9101714285714286,0.9388571428571428
180,0.9100571428571429,0.9096000000000001,0.9377142857142857
181,0.9101714285714286,0.9105142857142857,0.9377142857142857
182,0.9102857142857144,0.9104,0.9376000000000001
183,0.9093714285714286,0.9101714285714285,0.9388571428571428
184,0.9097142857142857,0.9098285714285714,0.9393142857142857
185,0.9097142857142858,0.9097142857142856,0.9373714285714284
186,0.9097142857142857,0.9097142857142857,0.9363428571428571
187,0.9096000000000001,0.9094857142857143,0.9367999999999999
188,0.9099428571428572,0.9100571428571429,0.9366857142857142
189,0.9094857142857143,0.9107428571428573,0.9364571428571428
190,0.9098285714285714,0.9094857142857143,0.9380571428571429
191,0.9099428571428572,0.9105142857142857,0.937142857142857
192,0.9102857142857144,0.9101714285714286,0.9372571428571429
193,0.9107428571428572,0.9099428571428572,0.9364571428571428
194,0.9110857142857143,0.9102857142857143,0.9369142857142858
195,0.9112,0.9109714285714285,0.9382857142857142
196,0.912,0.9107428571428571,0.9372571428571427
197,0.9114285714285714,0.9108571428571427,0.9372571428571427
198,0.9115428571428571,0.9107428571428571,0.9370285714285714
199,0.9114285714285714,0.9105142857142857,0.9373714285714285
200,0.9109714285714285,0.9105142857142857,0.9362285714285713
